"year","gender","age","race","pol_south","ideology","party","family_income","job","education","religion","vote","fips","weight1","weight2","weight3"
1970,2,24,1,2,0,3,3,3,3,1,0,42,"1","0","1.2"
1970,2,38,1,2,0,1,4,2,2,1,0,17,"1","0","1.2"
1970,1,76,1,2,0,3,3,6,6,1,0,6,"1","0","1.2"
1970,1,54,1,2,0,1,4,6,6,4,0,6,"1","0","1.2"
1970,2,26,1,2,0,1,4,6,6,4,0,6,"1","0","1.2"
1970,2,52,2,2,0,1,3,2,2,1,0,11,"1","0.6","0.6"
1970,2,25,1,2,0,1,3,2,2,2,0,24,"1","0","1.2"
1970,1,71,1,2,0,3,1,1,1,1,0,29,"1","0","1.2"
1970,1,24,1,2,0,1,3,1,1,1,0,29,"1","0","1.2"
1970,2,22,2,1,0,1,1,2,2,1,0,13,"1","0.6","0.6"
1970,2,36,2,1,0,1,2,3,3,1,0,13,"1","0.6","0.6"
1970,1,25,1,1,0,1,3,4,4,1,0,13,"1","0","1.2"
1970,2,24,1,1,0,3,3,2,2,1,0,13,"1","0","1.2"
1970,2,21,1,1,0,1,3,1,1,1,0,5,"1","0","1.2"
1970,2,54,1,2,0,2,0,3,3,1,0,9,"1","0","1.2"
1970,2,26,2,2,0,3,1,3,3,1,0,21,"1","0.6","0.6"
1970,2,39,1,2,0,3,4,3,3,1,0,21,"1","0","1.2"
1970,2,75,1,2,0,3,1,1,1,1,0,39,"1","0","1.2"
1970,2,65,1,2,0,2,1,1,1,1,0,39,"1","0","1.2"
1970,2,49,1,2,0,1,4,4,4,2,0,27,"1","0","1.2"
1970,2,32,1,2,0,1,3,3,3,2,0,27,"1","0","1.2"
1970,2,57,1,2,0,1,3,3,3,1,0,53,"1","0","1.2"
1970,2,70,1,2,0,3,2,4,4,1,0,53,"1","0","1.2"
1970,2,0,1,2,0,1,3,1,1,1,0,39,"1","0","1.2"
1970,2,62,1,2,0,1,2,1,1,1,0,17,"1","0","1.2"
1970,2,52,1,2,0,2,3,1,1,2,0,17,"1","0","1.2"
1970,2,51,1,2,0,1,1,2,2,2,0,34,"1","0","1.2"
1970,2,62,1,2,0,1,2,2,2,1,0,46,"1","0","1.2"
1970,2,58,1,2,0,3,2,3,3,1,0,21,"1","0","1.2"
1970,2,36,1,2,0,3,4,3,3,1,0,21,"1","0","1.2"
1970,2,26,1,2,0,3,2,2,2,1,0,21,"1","0","1.2"
1970,1,57,1,2,0,1,1,4,4,1,0,21,"1","0","1.2"
1970,2,66,1,2,0,1,2,1,1,2,0,36,"1","0","1.2"
1970,1,30,1,1,0,1,0,6,6,1,0,37,"1","0","1.2"
1970,2,49,1,1,0,1,4,5,5,1,0,37,"1","0","1.2"
1970,1,41,1,1,0,3,4,4,4,1,0,37,"1","0","1.2"
1970,1,36,2,1,0,1,1,1,1,1,0,28,"1","0.6","0.6"
1970,2,29,1,2,0,3,4,4,4,1,0,26,"1","0","1.2"
1970,2,42,1,2,0,1,4,3,3,1,0,26,"1","0","1.2"
1970,2,30,1,2,0,3,5,5,5,1,0,6,"1","0","1.2"
1970,2,72,1,1,0,3,2,1,1,1,0,12,"1","0","1.2"
1970,2,48,1,2,0,2,2,1,1,1,0,29,"1","0","1.2"
1970,2,40,1,2,0,3,5,7,7,1,0,29,"1","0","1.2"
1970,2,27,1,2,0,1,1,3,3,1,0,39,"1","0","1.2"
1970,2,22,1,2,0,1,2,3,3,1,0,39,"1","0","1.2"
1970,1,22,1,2,0,1,3,4,4,1,0,6,"1","0","1.2"
1970,1,60,1,2,0,1,3,1,1,2,0,23,"1","0","1.2"
1970,2,54,1,2,0,1,4,1,1,1,0,53,"1","0","1.2"
1970,2,30,1,2,0,1,3,3,3,1,0,6,"1","0","1.2"
1970,2,49,1,1,0,2,4,4,4,1,0,47,"1","0","1.2"
1970,2,22,1,1,0,2,2,1,1,1,0,47,"1","0","1.2"
1970,1,49,1,1,0,3,3,1,1,1,0,47,"1","0","1.2"
1970,2,28,1,2,0,1,3,3,3,1,0,21,"1","0","1.2"
1970,2,53,1,2,0,1,1,1,1,1,0,21,"1","0","1.2"
1970,2,56,1,2,0,1,4,6,6,2,0,34,"1","0","1.2"
1970,1,70,1,2,0,3,4,1,1,1,0,26,"1","0","1.2"
1970,1,41,1,2,0,1,3,3,3,1,0,29,"1","0","1.2"
1970,2,70,1,2,0,3,2,2,2,1,0,39,"1","0","1.2"
1970,2,30,1,2,0,3,3,2,2,1,0,39,"1","0","1.2"
1970,2,23,1,2,0,1,3,4,4,2,0,24,"1","0","1.2"
1970,2,74,1,2,0,3,3,1,1,1,0,17,"1","0","1.2"
1970,1,49,1,2,0,3,4,4,4,1,0,39,"1","0","1.2"
1970,1,73,1,2,0,1,1,2,2,4,0,26,"1","0","1.2"
1970,2,35,1,2,0,3,3,3,3,2,0,34,"1","0","1.2"
1970,1,24,1,2,0,3,4,6,6,1,0,42,"1","0","1.2"
1970,2,28,2,2,0,2,2,2,2,1,0,29,"1","0.6","0.6"
1970,2,44,2,2,0,2,3,1,1,1,0,29,"1","0.6","0.6"
1970,2,30,2,2,0,1,2,3,3,1,0,29,"1","0.6","0.6"
1970,2,53,1,1,0,3,4,5,5,1,0,51,"1","0","1.2"
1970,2,52,1,2,0,1,3,1,1,1,0,19,"1","0","1.2"
1970,1,63,1,2,0,1,4,7,7,2,0,9,"1","0","1.2"
1970,2,64,1,2,0,3,5,6,6,1,0,21,"1","0","1.2"
1970,1,24,1,1,0,1,4,5,5,1,0,48,"1","0","1.2"
1970,1,40,1,1,0,2,4,2,2,2,0,48,"1","0","1.2"
1970,1,55,1,2,0,3,5,7,7,1,0,27,"1","0","1.2"
1970,1,47,1,2,0,3,5,1,1,1,0,27,"1","0","1.2"
1970,1,43,1,2,0,1,4,6,6,1,0,53,"1","0","1.2"
1970,1,45,1,2,0,2,3,1,1,1,0,8,"1","0","1.2"
1970,2,72,1,1,0,1,1,1,1,1,0,5,"1","0","1.2"
1970,2,70,1,2,0,1,2,3,3,2,0,36,"1","0","1.2"
1970,2,45,1,2,0,3,4,4,4,1,0,36,"1","0","1.2"
1970,1,74,1,2,0,3,2,1,1,1,0,26,"1","0","1.2"
1970,1,65,1,2,0,3,4,1,1,1,0,6,"1","0","1.2"
1970,1,45,1,2,0,1,3,2,2,1,0,23,"1","0","1.2"
1970,2,70,1,2,0,2,1,1,1,2,0,23,"1","0","1.2"
1970,2,32,1,2,0,3,3,3,3,1,0,23,"1","0","1.2"
1970,2,67,1,2,0,3,4,3,3,2,0,23,"1","0","1.2"
1970,1,62,1,2,0,2,5,4,4,1,0,23,"1","0","1.2"
1970,1,49,1,2,0,1,3,1,1,4,0,24,"1","0","1.2"
1970,1,26,1,2,0,3,4,6,6,4,0,42,"1","0","1.2"
1970,2,58,1,2,0,1,4,1,1,2,0,42,"1","0","1.2"
1970,2,52,1,2,0,1,2,2,2,1,0,34,"1","0","1.2"
1970,2,70,1,1,0,1,3,1,1,1,0,13,"1","0","1.2"
1970,2,26,1,1,0,3,4,5,5,1,0,13,"1","0","1.2"
1970,2,26,1,1,0,3,4,3,3,1,0,12,"1","0","1.2"
1970,1,63,1,2,0,1,2,1,1,1,0,21,"1","0","1.2"
1970,2,70,2,2,0,1,2,1,1,1,0,39,"1","0.6","0.6"
1970,2,60,1,1,0,1,2,1,1,1,0,47,"1","0","1.2"
1970,2,49,1,2,0,1,4,3,3,1,0,39,"1","0","1.2"
1970,2,42,1,2,0,1,4,2,2,4,0,34,"1","0","1.2"
1970,1,43,1,2,0,1,4,2,2,1,0,34,"1","0","1.2"
1970,2,41,1,2,0,1,4,3,3,2,0,34,"1","0","1.2"
1970,2,28,2,2,0,1,4,3,3,1,0,36,"1","0.6","0.6"
1970,2,41,2,2,0,1,2,2,2,1,0,36,"1","0.6","0.6"
1970,2,37,1,2,0,2,4,2,2,3,0,36,"1","0","1.2"
1970,2,85,1,2,0,1,1,1,1,2,0,29,"1","0","1.2"
1970,1,53,1,2,0,1,4,1,1,1,0,17,"1","0","1.2"
1970,2,38,1,2,0,1,0,6,6,1,0,6,"1","0","1.2"
1970,2,33,1,1,0,3,4,2,2,1,0,51,"1","0","1.2"
1970,1,26,1,2,0,1,3,3,3,1,0,27,"1","0","1.2"
1970,1,35,1,1,0,2,3,1,1,1,0,47,"1","0","1.2"
1970,1,69,1,1,0,1,2,1,1,1,0,47,"1","0","1.2"
1970,2,66,1,2,0,3,4,4,4,1,0,53,"1","0","1.2"
1970,2,32,1,2,0,2,3,4,4,1,0,53,"1","0","1.2"
1970,2,27,1,2,0,3,4,3,3,1,0,42,"1","0","1.2"
1970,2,67,1,2,0,3,3,6,6,1,0,42,"1","0","1.2"
1970,2,62,1,2,0,1,3,3,3,2,0,42,"1","0","1.2"
1970,1,45,1,2,0,1,4,4,4,1,0,18,"1","0","1.2"
1970,1,21,1,2,0,1,1,5,5,2,0,39,"1","0","1.2"
1970,2,63,1,2,0,2,1,1,1,1,0,21,"1","0","1.2"
1970,1,44,1,2,0,1,5,6,6,1,0,6,"1","0","1.2"
1970,2,63,1,2,0,3,3,4,4,1,0,6,"1","0","1.2"
1970,2,36,1,2,0,1,2,1,1,2,0,6,"1","0","1.2"
1970,1,79,5,2,0,3,1,1,1,1,0,6,"1","0","1.2"
1970,2,73,1,2,0,3,2,6,6,1,0,6,"1","0","1.2"
1970,1,52,1,2,0,1,3,1,1,2,0,26,"1","0","1.2"
1970,2,79,1,2,0,2,1,1,1,2,0,26,"1","0","1.2"
1970,2,46,1,2,0,1,5,6,6,2,0,6,"1","0","1.2"
1970,1,34,1,2,0,3,4,6,6,2,0,6,"1","0","1.2"
1970,2,0,1,2,0,1,2,1,1,1,0,6,"1","0","1.2"
1970,2,75,1,2,0,2,3,3,3,4,0,6,"1","0","1.2"
1970,2,82,1,2,0,3,1,1,1,2,0,42,"1","0","1.2"
1970,1,60,2,2,0,1,2,2,2,1,0,11,"1","0.6","0.6"
1970,2,55,1,2,0,3,5,1,1,1,0,19,"1","0","1.2"
1970,2,35,3,2,0,3,4,6,6,1,0,24,"1","0","1.2"
1970,2,42,1,2,0,1,1,5,5,1,0,9,"1","0","1.2"
1970,1,55,1,2,0,3,2,1,1,1,0,31,"1","0","1.2"
1970,1,42,1,2,0,3,4,7,7,4,0,27,"1","0","1.2"
1970,2,34,1,2,0,1,4,5,5,1,0,27,"1","0","1.2"
1970,1,26,1,2,0,3,3,5,5,1,0,27,"1","0","1.2"
1970,1,54,1,1,0,1,3,2,2,1,0,47,"1","0","1.2"
1970,1,89,1,1,0,1,1,1,1,1,0,47,"1","0","1.2"
1970,1,78,1,2,0,3,3,5,5,1,0,21,"1","0","1.2"
1970,2,22,1,2,0,1,5,6,6,1,0,21,"1","0","1.2"
1970,2,21,1,2,0,1,1,6,6,1,0,39,"1","0","1.2"
1970,1,65,1,2,0,3,2,2,2,1,0,39,"1","0","1.2"
1970,2,82,1,2,0,3,1,1,1,4,0,41,"1","0","1.2"
1970,2,53,1,2,0,1,4,2,2,1,0,41,"1","0","1.2"
1970,1,21,1,2,0,1,2,6,6,1,0,41,"1","0","1.2"
1970,2,26,1,2,0,3,3,3,3,1,0,41,"1","0","1.2"
1970,1,60,1,2,0,3,3,1,1,1,0,42,"1","0","1.2"
1970,2,74,1,2,0,3,1,5,5,1,0,42,"1","0","1.2"
1970,2,38,2,2,0,1,2,2,2,1,0,18,"1","0.6","0.6"
1970,1,78,1,2,0,3,1,3,3,2,0,46,"1","0","1.2"
1970,1,43,1,2,0,1,3,1,1,1,0,39,"1","0","1.2"
1970,1,44,1,2,0,1,3,2,2,1,0,21,"1","0","1.2"
1970,2,49,1,2,0,3,3,3,3,1,0,21,"1","0","1.2"
1970,1,24,1,1,0,1,4,2,2,1,0,12,"1","0","1.2"
1970,2,21,1,1,0,2,3,4,4,1,0,12,"1","0","1.2"
1970,2,27,4,1,0,3,2,2,2,1,0,37,"1","0","1.2"
1970,1,23,1,1,0,1,3,5,5,1,0,37,"1","0","1.2"
1970,1,59,1,2,0,1,2,6,6,1,0,6,"1","0","1.2"
1970,1,70,1,2,0,2,1,3,3,1,0,6,"1","0","1.2"
1970,1,21,1,1,0,1,4,5,5,1,0,5,"1","0","1.2"
1970,2,38,1,1,0,1,3,2,2,1,0,5,"1","0","1.2"
1970,1,38,1,1,0,3,4,1,1,1,0,5,"1","0","1.2"
1970,2,41,2,1,0,1,1,3,3,1,0,28,"1","0.6","0.6"
1970,1,47,1,2,0,0,0,3,3,1,0,26,"1","0","1.2"
1970,2,71,1,2,0,2,1,1,1,1,0,55,"1","0","1.2"
1970,2,72,1,2,0,0,1,1,1,1,0,29,"1","0","1.2"
1970,2,36,1,2,0,3,2,4,4,1,0,42,"1","0","1.2"
1970,1,36,1,2,0,3,3,5,5,1,0,42,"1","0","1.2"
1970,2,43,1,1,0,1,5,4,4,1,0,48,"1","0","1.2"
1970,2,34,1,1,0,3,4,5,5,1,0,48,"1","0","1.2"
1970,1,60,1,2,0,3,4,2,2,1,0,39,"1","0","1.2"
1970,1,33,1,2,0,1,2,3,3,2,0,6,"1","0","1.2"
1970,2,36,1,2,0,2,0,3,3,2,0,36,"1","0","1.2"
1970,1,28,1,1,0,3,4,3,3,1,0,37,"1","0","1.2"
1970,2,33,1,1,0,3,3,2,2,1,0,37,"1","0","1.2"
1970,1,61,1,1,0,3,3,3,3,1,0,37,"1","0","1.2"
1970,2,23,1,2,0,1,4,6,6,1,0,53,"1","0","1.2"
1970,2,32,1,2,0,2,4,3,3,2,0,23,"1","0","1.2"
1970,2,23,1,2,0,3,4,4,4,2,0,17,"1","0","1.2"
1970,1,42,1,2,0,1,4,3,3,3,0,25,"1","0","1.2"
1970,1,26,1,2,0,2,4,6,6,2,0,25,"1","0","1.2"
1970,2,84,1,2,0,3,3,3,3,1,0,17,"1","0","1.2"
1970,2,37,1,2,0,2,3,4,4,1,0,17,"1","0","1.2"
1970,2,25,1,2,0,1,4,4,4,2,0,17,"1","0","1.2"
1970,2,47,1,2,0,3,0,1,1,1,0,26,"1","0","1.2"
1970,2,39,1,2,0,2,4,3,3,1,0,26,"1","0","1.2"
1970,2,45,2,1,0,1,3,2,2,1,0,5,"1","0.6","0.6"
1970,2,73,1,2,0,3,1,2,2,1,0,31,"1","0","1.2"
1970,2,65,1,2,0,1,3,2,2,1,0,31,"1","0","1.2"
1970,2,61,1,1,0,1,3,4,4,1,0,47,"1","0","1.2"
1970,1,73,1,2,0,2,1,1,1,1,0,8,"1","0","1.2"
1970,1,35,1,2,0,1,3,5,5,1,0,8,"1","0","1.2"
1970,2,21,1,2,0,1,1,4,4,1,0,42,"1","0","1.2"
1970,2,29,1,2,0,1,3,2,2,1,0,18,"1","0","1.2"
1970,1,33,1,1,0,3,3,3,3,1,0,37,"1","0","1.2"
1970,2,55,1,1,0,3,3,1,1,1,0,37,"1","0","1.2"
1970,2,59,1,1,0,1,4,7,7,1,0,37,"1","0","1.2"
1970,1,52,1,1,0,3,3,1,1,1,0,37,"1","0","1.2"
1970,1,22,1,2,0,1,2,3,3,2,0,6,"1","0","1.2"
1970,1,23,2,2,0,2,3,5,5,4,0,42,"1","0.6","0.6"
1970,1,43,1,2,0,2,4,1,1,1,0,29,"1","0","1.2"
1970,1,32,1,2,0,1,4,5,5,2,0,29,"1","0","1.2"
1970,1,47,1,2,0,1,4,4,4,1,0,6,"1","0","1.2"
1970,1,79,2,1,0,1,1,1,1,1,0,5,"1","0.6","0.6"
1970,1,71,1,1,0,3,4,2,2,3,0,12,"1","0","1.2"
1970,2,66,1,1,0,1,3,5,5,1,0,12,"1","0","1.2"
1970,1,0,2,1,0,1,4,7,7,1,0,22,"1","0.6","0.6"
1970,2,30,1,1,0,1,1,3,3,1,0,22,"1","0","1.2"
1970,1,34,1,1,0,3,0,3,3,1,0,22,"1","0","1.2"
1970,1,65,1,1,0,1,0,1,1,1,0,22,"1","0","1.2"
1970,2,24,1,2,0,1,3,5,5,2,0,41,"1","0","1.2"
1970,1,76,1,2,0,1,2,1,1,4,0,4,"1","0","1.2"
1970,1,66,1,2,0,1,4,1,1,2,0,34,"1","0","1.2"
1970,1,39,1,2,0,1,3,2,2,2,0,34,"1","0","1.2"
1970,2,43,1,2,0,1,4,5,5,2,0,46,"1","0","1.2"
1970,2,27,1,2,0,3,3,4,4,1,0,46,"1","0","1.2"
1970,1,58,1,1,0,1,4,4,4,1,0,28,"1","0","1.2"
1970,2,62,1,2,0,1,3,5,5,1,0,6,"1","0","1.2"
1970,2,0,1,1,0,2,0,9,9,0,0,37,"1","0","1.2"
1970,2,29,1,1,0,1,2,4,4,1,0,37,"1","0","1.2"
1970,1,31,1,2,0,1,4,5,5,1,0,53,"1","0","1.2"
1970,1,68,1,2,0,3,2,5,5,2,0,25,"1","0","1.2"
1970,2,37,1,2,0,1,4,5,5,2,0,25,"1","0","1.2"
1970,1,50,1,2,0,1,4,4,4,2,0,25,"1","0","1.2"
1970,2,23,1,2,0,2,4,2,2,1,0,23,"1","0","1.2"
1970,1,24,1,2,0,2,2,3,3,2,0,23,"1","0","1.2"
1970,1,64,1,2,0,1,2,6,6,2,0,23,"1","0","1.2"
1970,1,23,1,2,0,1,4,6,6,3,0,17,"1","0","1.2"
1970,2,56,1,2,0,1,4,2,2,2,0,17,"1","0","1.2"
1970,2,32,1,2,0,2,4,4,4,2,0,26,"1","0","1.2"
1970,1,56,1,2,0,1,5,5,5,3,0,6,"1","0","1.2"
1970,2,32,1,2,0,2,3,5,5,4,0,6,"1","0","1.2"
1970,2,50,1,2,0,3,4,5,5,2,0,6,"1","0","1.2"
1970,2,64,1,2,0,1,2,2,2,1,0,6,"1","0","1.2"
1970,1,34,1,2,0,3,4,5,5,2,0,34,"1","0","1.2"
1970,2,27,1,2,0,1,4,3,3,2,0,25,"1","0","1.2"
1970,1,42,1,2,0,1,4,4,4,3,0,34,"1","0","1.2"
1970,2,23,1,2,0,3,4,3,3,2,0,36,"1","0","1.2"
1970,2,57,1,2,0,2,3,2,2,2,0,36,"1","0","1.2"
1970,1,63,1,2,0,3,5,5,5,2,0,36,"1","0","1.2"
1970,2,37,1,2,0,1,5,7,7,3,0,36,"1","0","1.2"
1970,2,32,1,2,0,1,5,3,3,3,0,36,"1","0","1.2"
1970,1,61,1,2,0,1,4,4,4,1,0,36,"1","0","1.2"
1970,1,43,1,2,0,3,3,1,1,2,0,42,"1","0","1.2"
1970,2,24,1,2,0,1,4,4,4,1,0,11,"1","0","1.2"
1970,2,53,2,2,0,1,3,1,1,1,0,11,"1","0.6","0.6"
1970,2,40,2,2,0,1,2,2,2,1,0,11,"1","0.6","0.6"
1970,2,27,2,2,0,1,4,3,3,4,0,24,"1","0.6","0.6"
1970,2,30,1,1,0,3,3,5,5,1,0,13,"1","0","1.2"
1970,2,41,1,2,0,1,4,3,3,2,0,19,"1","0","1.2"
1970,2,58,1,1,0,1,1,1,1,1,0,5,"1","0","1.2"
1970,2,79,1,1,0,1,1,1,1,1,0,5,"1","0","1.2"
1970,1,39,1,2,0,1,4,7,7,1,0,19,"1","0","1.2"
1970,1,72,1,2,0,1,1,1,1,1,0,19,"1","0","1.2"
1970,1,56,1,2,0,1,3,2,2,1,0,19,"1","0","1.2"
1970,2,88,1,1,0,2,1,1,1,1,0,37,"1","0","1.2"
1970,1,72,1,1,0,1,2,1,1,1,0,37,"1","0","1.2"
1970,1,23,2,1,0,1,3,4,4,1,0,12,"1","0.6","0.6"
1970,2,43,1,2,0,2,4,5,5,3,0,9,"1","0","1.2"
1970,1,34,1,2,0,1,4,2,2,1,0,9,"1","0","1.2"
1970,2,45,1,2,0,3,3,4,4,1,0,21,"1","0","1.2"
1970,2,46,1,2,0,1,4,3,3,2,0,39,"1","0","1.2"
1970,2,26,1,2,0,3,4,4,4,1,0,39,"1","0","1.2"
1970,1,72,1,1,0,1,1,1,1,2,0,48,"1","0","1.2"
1970,2,56,1,1,0,2,4,5,5,1,0,48,"1","0","1.2"
1970,2,49,1,2,0,1,3,1,1,1,0,27,"1","0","1.2"
1970,2,55,1,2,0,1,4,4,4,1,0,53,"1","0","1.2"
1970,2,28,1,2,0,1,3,5,5,1,0,41,"1","0","1.2"
1970,2,42,1,2,0,1,3,4,4,2,0,41,"1","0","1.2"
1970,2,43,1,2,0,3,5,7,7,1,0,17,"1","0","1.2"
1970,1,48,1,2,0,1,4,7,7,2,0,42,"1","0","1.2"
1970,2,42,1,2,0,1,3,1,1,2,0,42,"1","0","1.2"
1970,2,25,1,2,0,2,3,3,3,2,0,42,"1","0","1.2"
1970,1,66,1,2,0,3,2,1,1,1,0,42,"1","0","1.2"
1970,1,62,1,2,0,1,4,1,1,1,0,42,"1","0","1.2"
1970,2,63,1,2,0,3,3,1,1,1,0,42,"1","0","1.2"
1970,2,47,1,2,0,1,3,4,4,1,0,18,"1","0","1.2"
1970,2,29,1,2,0,3,4,4,4,1,0,18,"1","0","1.2"
1970,2,49,1,2,0,3,3,2,2,1,0,18,"1","0","1.2"
1970,2,47,1,2,0,1,5,3,3,2,0,39,"1","0","1.2"
1970,1,65,1,2,0,1,3,4,4,2,0,39,"1","0","1.2"
1970,1,63,1,2,0,1,3,1,1,1,0,21,"1","0","1.2"
1970,2,60,1,2,0,1,4,6,6,2,0,36,"1","0","1.2"
1970,2,59,1,1,0,1,2,2,2,1,0,12,"1","0","1.2"
1970,2,46,1,2,0,1,4,1,1,1,0,6,"1","0","1.2"
1970,1,70,1,2,0,1,1,1,1,1,0,6,"1","0","1.2"
1970,2,46,1,2,0,3,4,5,5,1,0,6,"1","0","1.2"
1970,1,68,1,2,0,1,2,1,1,1,0,6,"1","0","1.2"
1970,2,45,1,1,0,2,2,3,3,2,0,5,"1","0","1.2"
1970,1,78,1,1,0,2,2,4,4,1,0,5,"1","0","1.2"
1970,2,61,1,1,0,1,1,2,2,1,0,5,"1","0","1.2"
1970,2,60,1,1,0,3,1,1,1,1,0,51,"1","0","1.2"
1970,1,66,2,1,0,1,1,1,1,1,0,28,"1","0.6","0.6"
1970,2,23,2,1,0,1,1,2,2,1,0,28,"1","0.6","0.6"
1970,1,56,2,1,0,1,1,1,1,1,0,28,"1","0.6","0.6"
1970,1,53,1,1,0,1,2,1,1,1,0,51,"1","0","1.2"
1970,2,45,1,1,0,3,2,2,2,1,0,51,"1","0","1.2"
1970,2,50,2,2,0,1,1,1,1,1,0,6,"1","0.6","0.6"
1970,2,36,1,2,0,1,2,6,6,4,0,6,"1","0","1.2"
1970,2,21,1,2,0,3,3,3,3,1,0,55,"1","0","1.2"
1970,2,70,1,2,0,1,2,1,1,1,0,29,"1","0","1.2"
1970,2,23,1,2,0,0,1,1,1,4,0,29,"1","0","1.2"
1970,1,37,1,2,0,2,3,5,5,4,0,42,"1","0","1.2"
1970,2,57,1,2,0,3,1,2,2,1,0,42,"1","0","1.2"
1970,1,60,1,2,0,3,4,3,3,1,0,39,"1","0","1.2"
1970,2,58,1,2,0,1,1,1,1,1,0,40,"1","0","1.2"
1970,2,22,4,2,0,2,3,3,3,1,0,40,"1","0","1.2"
1970,2,27,1,2,0,1,3,5,5,1,0,40,"1","0","1.2"
1970,1,33,1,2,0,3,2,2,2,1,0,40,"1","0","1.2"
1970,1,31,1,2,0,1,2,2,2,2,0,36,"1","0","1.2"
1970,2,65,1,2,0,3,1,1,1,1,0,36,"1","0","1.2"
1970,2,34,1,1,0,1,4,7,7,1,0,37,"1","0","1.2"
1970,1,57,1,2,0,1,4,3,3,2,0,53,"1","0","1.2"
1970,1,59,5,2,0,3,2,1,1,2,0,53,"1","0","1.2"
1970,2,50,1,2,0,3,3,1,1,1,0,53,"1","0","1.2"
1970,1,78,1,2,0,3,1,1,1,1,0,25,"1","0","1.2"
1970,2,25,1,2,0,1,4,4,4,1,0,25,"1","0","1.2"
1970,2,29,1,2,0,1,4,5,5,2,0,25,"1","0","1.2"
1970,2,42,1,2,0,1,3,3,3,1,0,23,"1","0","1.2"
1970,2,49,2,2,0,1,2,3,3,1,0,26,"1","0.6","0.6"
1970,1,26,1,2,0,3,4,5,5,1,0,6,"1","0","1.2"
1970,1,32,2,2,0,1,3,2,2,1,0,6,"1","0.6","0.6"
1970,2,27,1,2,0,1,4,5,5,1,0,6,"1","0","1.2"
1970,1,77,1,1,0,1,3,1,1,1,0,13,"1","0","1.2"
1970,1,48,1,2,0,3,4,4,4,1,0,19,"1","0","1.2"
1970,2,56,1,2,0,3,1,4,4,1,0,42,"1","0","1.2"
1970,2,35,1,1,0,1,4,3,3,1,0,5,"1","0","1.2"
1970,1,59,1,1,0,1,3,1,1,1,0,5,"1","0","1.2"
1970,2,52,1,1,0,3,4,5,5,1,0,12,"1","0","1.2"
1970,2,64,1,2,0,1,1,1,1,1,0,29,"1","0","1.2"
1970,1,39,1,1,0,1,4,1,1,1,0,48,"1","0","1.2"
1970,1,22,1,2,0,2,3,4,4,1,0,24,"1","0","1.2"
1970,1,43,1,2,0,1,5,7,7,2,0,25,"1","0","1.2"
1970,1,26,1,2,0,1,3,3,3,2,0,26,"1","0","1.2"
1970,1,26,1,2,0,1,4,3,3,2,0,34,"1","0","1.2"
1970,2,36,1,2,0,1,4,2,2,2,0,34,"1","0","1.2"
1970,2,28,1,2,0,1,3,3,3,1,0,25,"1","0","1.2"
1970,1,49,1,2,0,1,4,5,5,2,0,29,"1","0","1.2"
1970,2,61,1,2,0,3,2,1,1,1,0,31,"1","0","1.2"
1970,2,28,1,2,0,3,1,2,2,1,0,31,"1","0","1.2"
1970,2,34,1,2,0,3,4,3,3,1,0,31,"1","0","1.2"
1970,2,50,1,2,0,2,3,1,1,4,0,26,"1","0","1.2"
1970,2,40,1,1,0,1,4,4,4,1,0,48,"1","0","1.2"
1970,2,31,1,1,0,1,4,3,3,2,0,48,"1","0","1.2"
1970,1,71,1,2,0,3,1,1,1,1,0,36,"1","0","1.2"
1970,1,25,1,2,0,1,4,2,2,1,0,4,"1","0","1.2"
1970,1,57,2,2,0,1,4,2,2,1,0,18,"1","0.6","0.6"
1970,2,51,1,2,0,2,3,2,2,1,0,18,"1","0","1.2"
1970,1,70,1,2,0,1,1,1,1,2,0,6,"1","0","1.2"
1970,2,43,1,2,0,2,3,4,4,2,0,6,"1","0","1.2"
1970,2,48,1,2,0,2,3,3,3,1,0,6,"1","0","1.2"
1970,1,60,1,1,0,3,4,7,7,1,0,12,"1","0","1.2"
1970,1,31,1,2,0,3,4,5,5,1,0,36,"1","0","1.2"
1970,2,42,1,1,0,1,1,5,5,1,0,13,"1","0","1.2"
1970,2,26,1,2,0,2,3,3,3,4,0,39,"1","0","1.2"
1970,1,62,1,1,0,1,3,1,1,4,0,37,"1","0","1.2"
1970,2,33,1,1,0,1,2,3,3,1,0,37,"1","0","1.2"
1970,1,26,1,2,0,3,3,5,5,4,0,27,"1","0","1.2"
1970,2,38,1,2,0,3,4,6,6,1,0,27,"1","0","1.2"
1970,2,56,1,2,0,3,5,4,4,1,0,27,"1","0","1.2"
1970,1,71,1,2,0,3,3,3,3,1,0,41,"1","0","1.2"
1970,1,23,1,2,0,1,3,3,3,1,0,41,"1","0","1.2"
1970,2,41,1,1,0,1,4,5,5,1,0,28,"1","0","1.2"
1970,2,46,1,1,0,2,3,4,4,1,0,28,"1","0","1.2"
1970,1,22,1,1,0,3,3,3,3,1,0,28,"1","0","1.2"
1970,2,54,1,1,0,1,3,2,2,1,0,51,"1","0","1.2"
1970,1,67,1,2,0,3,2,1,1,1,0,36,"1","0","1.2"
1970,2,38,1,2,0,3,4,2,2,2,0,36,"1","0","1.2"
1970,1,55,1,2,0,2,4,3,3,1,0,25,"1","0","1.2"
1970,2,34,2,2,0,3,3,2,2,1,0,36,"1","0.6","0.6"
1970,1,56,1,2,0,3,3,1,1,1,0,34,"1","0","1.2"
